#This file contains six matrices: shared distinct genes (1), unshared distinct genes (2), shared informative distinct genes (3), unshared informative distinct genes (4), total shared genes (5) and total unshared genes (6).

#shared distinct genes
Genomes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,
28,2509,4818,3899,1729,5427,3274,5115,5069,4839,5443,2510,5599,2356,1701,4889,5296,5541,2255,2507,3968,1928,3445,5674,5426,4883,1873,2996,0,4810,5372,4856,2801,5034,5005,2505,2989,5313,4902,3827,1360,1912,5351,5696,4746,4922,4860,5304,3735,5433,3711,2350,5434,5436,2244,5238,5193,5277,3953,1362,2275,1362,4959,5309,4004,5153,5507,5138,2496,5142,3805,4735,5206,5349,5600,4831,4027,5086,5443,5209,4804,2532,5234,3851,
29,5045,1546,4961,5611,2783,4594,1715,1499,1673,2773,5048,2857,4626,5605,2127,2462,2019,4795,5049,4976,4724,4809,3198,2588,2159,5241,5322,4810,0,1894,1756,4957,1462,1861,5043,5307,2925,1472,4987,5010,5276,2099,2936,1508,1308,2058,1790,5023,2657,4951,4988,2790,2794,4782,1594,2391,1843,5099,5008,4819,5006,2631,2929,5014,1721,2747,1706,5026,1952,5083,1607,2466,1855,2866,1681,5165,1576,2729,1909,1494,5002,1586,4969,
30,5531,2196,5387,6065,3391,5140,1807,2109,2321,3411,5534,3411,5102,6057,2745,3100,2781,5353,5535,5350,5268,5327,3712,3148,2775,5523,5852,5372,1894,0,2264,5513,2226,2493,5529,5835,3407,1788,5519,5520,5558,2641,3564,2156,1910,2740,1810,5391,3213,5385,5506,3404,3404,5342,2372,2979,1743,5649,5520,5379,5518,3151,3467,5262,1627,3271,1642,5330,2264,5449,2279,2942,135,3412,2295,5717,1608,3343,2525,2192,5494,2366,5529,
31,5105,1334,4967,5605,2847,4578,2053,2029,1335,2869,5108,2765,4654,5599,2235,2574,2345,4797,5109,4928,4714,4813,3224,2692,2261,5227,5358,4856,1756,2264,0,4983,1826,1557,5099,5341,2945,1812,5023,5004,5260,2389,3000,1304,1846,2312,2256,5053,2549,4977,5024,2856,2860,4786,2038,2137,2221,5065,5004,4823,5004,2627,2891,5036,2103,2561,2080,5104,1722,5113,1301,2162,2227,2760,1315,5135,2036,2781,1771,1370,5026,2036,4939,
32,2796,4949,3914,3464,5506,3271,5252,5208,4978,5596,2795,5726,2463,3446,4962,5393,5606,2528,2802,4063,2529,3220,5827,5503,4984,3068,2755,2801,4957,5513,4983,0,5099,5104,2798,2732,5416,5035,3686,2881,3105,5460,5751,4881,5051,4955,5355,3634,5464,3560,2623,5511,5515,2523,5317,5284,5456,4026,2879,2556,2877,5096,5434,4097,5334,5498,5315,2837,5229,3684,4890,5295,5484,5729,4974,4094,5171,5588,5278,4923,2779,5315,3908,
33,5241,1662,5087,5753,2859,4784,1963,1957,1725,2899,5244,2969,4816,5747,2281,2490,2181,4953,5245,5094,4868,4941,3330,2716,2309,5393,5458,5034,1462,2226,1826,5099,0,1965,5237,5441,3071,1694,5141,5172,5428,2301,3042,1644,1772,2278,2112,5187,2737,5115,5102,2866,2870,4942,1600,2473,2111,5249,5170,4981,5168,2721,3053,5170,1989,2799,1974,5236,2062,5249,1687,2502,2191,2976,1779,5317,1840,2839,2061,1634,5166,1600,5115,
34,5258,1287,5108,5746,2952,4745,2210,2158,1054,2970,5261,2866,4827,5740,2410,2709,2502,4968,5262,5085,4885,4962,3287,2863,2452,5376,5405,5005,1861,2493,1557,5104,1965,0,5254,5388,2984,2019,5204,5127,5409,2518,3163,1133,1997,2437,2283,5216,2634,5128,5185,2953,2957,4955,2147,2354,2432,5232,5129,4990,5127,2662,3022,5171,2312,2690,2289,5251,1765,5278,1112,2369,2456,2865,1112,5296,2165,2936,1928,1183,5195,2139,5092,
35,24,5053,4140,3270,5654,3509,5354,5326,5084,5702,31,5878,2205,3258,5136,5549,5740,1824,30,4165,2261,3526,5927,5567,5160,2852,2963,2505,5043,5529,5099,2798,5237,5254,0,2940,5552,5153,3954,2615,2883,5580,5895,4991,5169,5075,5479,3848,5630,3812,2295,5657,5657,1813,5417,5434,5446,4112,2613,1844,2611,5232,5594,4205,5314,5686,5303,1551,5301,3908,4996,5441,5504,5881,5090,4184,5269,5644,5398,5031,2639,5413,4040,
36,2940,5267,4154,3662,5868,3689,5550,5534,5262,5934,2939,6042,2701,3650,5330,5741,5966,2766,2940,4307,2597,3532,6139,5853,5352,3250,69,2989,5307,5835,5341,2732,5441,5388,2940,0,5786,5383,4062,3037,3283,5790,6071,5201,5375,5323,5653,3944,5794,3816,2709,5871,5873,2751,5591,5628,5772,4328,3037,2784,3033,5426,5768,4381,5646,5838,5629,2991,5459,4010,5200,5625,5808,6047,5288,4394,5499,5842,5552,5243,2911,5591,4174,
37,5554,2771,5444,6044,3274,5121,3210,3130,2840,3390,5557,3698,5137,6034,2894,3191,3542,5250,5560,5431,5183,5290,3729,3617,2878,5650,5799,5313,2925,3407,2945,5416,3071,2984,5552,5786,0,3027,5542,5419,5683,3420,3613,2721,2963,2797,3397,5526,3384,5460,5493,3275,3273,5235,3255,3216,3442,5560,5419,5272,5419,1608,1620,5505,3320,3474,3303,5555,3191,5588,2762,3269,3370,3709,2788,5626,3189,3272,3244,2751,5489,3239,5408,
38,5155,1760,5067,5633,2951,4730,1555,1749,1837,3005,5158,3017,4660,5627,2325,2700,2361,4863,5161,5020,4736,4845,3288,2628,2359,5281,5400,4902,1472,1788,1812,5035,1694,2019,5153,5383,3027,0,5105,5042,5312,2111,3134,1730,1550,2304,1774,5077,2825,5003,5062,2956,2960,4852,1868,2525,751,5193,5042,4889,5040,2711,3035,5144,627,2857,618,5154,2130,5139,1783,2564,1763,3018,1819,5261,1558,2937,2107,1728,5082,1860,5097,
39,3962,5005,3924,4590,5586,2025,5308,5222,5050,5626,3967,5802,3689,4574,5026,5419,5614,3650,3964,4071,3659,3344,5931,5605,5058,4218,4075,3827,4987,5519,5023,3686,5141,5204,3954,4062,5542,5105,0,4015,4255,5502,5819,4945,5067,4995,5401,3564,5532,3538,3791,5593,5595,3641,5257,5406,5510,2842,4013,3676,4013,5188,5520,4115,5386,5570,5385,3969,5269,3644,4990,5407,5498,5803,5020,2916,5189,5532,5240,4997,3797,5249,2592,
40,2615,4964,3881,1993,5539,3412,5267,5229,4965,5597,2616,5731,2416,1971,5037,5442,5653,2355,2619,4006,2052,3485,5776,5566,5031,1719,3052,1360,5010,5520,5004,2881,5172,5127,2615,3037,5419,5042,4015,0,1750,5467,5794,4892,5076,5004,5452,3759,5581,3729,2446,5548,5550,2340,5368,5347,5411,3965,42,2375,48,5095,5447,4042,5285,5643,5260,2596,5242,3831,4875,5368,5495,5724,4967,4043,5234,5591,5337,4936,2442,5364,4005,
41,2887,5238,4069,2469,5789,3708,5551,5471,5259,5829,2886,5991,2660,2443,5303,5716,5951,2647,2891,4146,2396,3683,6056,5858,5301,121,3296,1912,5276,5558,5260,3105,5428,5409,2883,3283,5683,5312,4255,1750,0,5751,6064,5162,5310,5262,5686,3871,5841,3887,2690,5788,5790,2636,5636,5609,5493,4313,1756,2669,1754,5337,5673,4202,5381,5899,5344,2774,5360,3937,5155,5616,5523,5988,5245,4377,5474,5843,5603,5198,2814,5634,4165,
42,5582,2229,5518,6042,3152,5147,2314,2376,2296,3458,5585,3240,5131,6036,2798,3107,2294,5278,5586,5533,5225,5358,3253,2747,2852,5716,5805,5351,2099,2641,2389,5460,2301,2518,5580,5790,3420,2111,5502,5467,5751,0,3295,2159,2179,2801,2617,5514,3138,5446,5389,3155,3159,5263,2411,2912,2488,5650,5465,5302,5467,3072,3354,5643,2366,3250,2359,5579,2625,5568,2290,2979,2604,3235,2324,5716,2405,3356,2556,2215,5455,2405,5534,
43,5899,2942,5725,6405,2193,5438,3249,3285,2977,3053,5902,3605,5504,6397,2305,2498,3221,5611,5903,5812,5560,5615,3970,3712,2311,6029,6084,5696,2936,3564,3000,5751,3042,3163,5895,6071,3613,3134,5819,5794,6064,3295,0,2922,3102,2374,3508,5833,3549,5779,5712,2198,2200,5598,3166,3261,3501,5871,5790,5635,5790,3301,3427,5842,3379,3671,3370,5896,3160,5897,2893,3274,3539,3610,2921,5937,3298,2727,3185,2954,5786,3156,5765,
44,4995,486,4849,5489,2651,4480,1875,1837,769,2639,4998,2597,4552,5483,2085,2436,2225,4681,4999,4842,4610,4715,3018,2524,2111,5129,5220,4746,1508,2156,1304,4881,1644,1133,4991,5201,2721,1730,4945,4892,5162,2159,2922,0,1662,2102,2102,4959,2371,4865,4922,2660,2666,4670,1878,2077,2145,4953,4892,4707,4890,2405,2703,4916,2023,2457,2004,4986,1542,5017,749,2134,2123,2596,869,5015,1872,2655,1625,398,4934,1874,4817,
45,5173,1722,5065,5687,2951,4688,1785,277,1827,2929,5176,2995,4686,5681,2269,2612,2253,4867,5177,5082,4808,4893,3314,2678,2309,5277,5392,4922,1308,1910,1846,5051,1772,1997,5169,5375,2963,1550,5067,5076,5310,2179,3102,1662,0,2246,1802,5095,2739,5011,5052,2948,2950,4856,1918,2525,1951,5195,5078,4893,5076,2743,3005,5184,1835,2811,1824,5174,2050,5153,1757,2556,1873,3004,1821,5259,1578,2895,2041,1680,5082,1904,5023,
46,5079,2128,4991,5625,2239,4598,2507,2429,2235,2109,5082,3253,4712,5615,1501,1932,2787,4779,5081,5026,4744,4845,3522,3134,1449,5223,5338,4860,2058,2740,2312,4955,2278,2437,5075,5323,2797,2304,4995,5004,5262,2801,2374,2102,2246,0,2660,5065,3025,4973,4992,2244,2244,4764,2462,2763,2713,5077,5000,4803,4998,2539,2797,5094,2585,3113,2572,5094,2526,5131,2157,2776,2721,3250,2195,5143,2466,2225,2571,2124,5012,2454,4953,
47,5485,2130,5395,6051,3337,5048,1787,1989,2155,3287,5486,3351,5042,6045,2657,3034,2715,5247,5487,5294,5146,5143,3664,3062,2691,5653,5668,5304,1790,1810,2256,5355,2112,2283,5479,5653,3397,1774,5401,5452,5686,2617,3508,2102,1802,2660,0,5395,3103,5349,5402,3342,3346,5236,2292,2851,2185,5561,5452,5271,5450,3091,3355,5520,2053,3159,2052,5466,2326,5417,2177,2850,1783,3348,2211,5629,692,3257,2465,2128,5424,2276,5433,
48,3858,5041,3322,4366,5642,3251,5280,5244,5052,5708,3859,5780,3507,4358,5078,5489,5680,3590,3858,3261,3497,2482,5913,5685,5106,3838,3959,3735,5023,5391,5053,3634,5187,5216,3848,3944,5526,5077,3564,3759,3871,5514,5833,4959,5095,5065,5395,0,5624,1664,3755,5655,5657,3573,5377,5402,5272,3758,3753,3610,3755,5178,5512,3421,5140,5682,5171,3683,5045,314,4974,5417,5354,5773,5014,3824,5197,5644,5358,4997,3691,5367,3692,
49,5634,2413,5448,6178,3482,5169,2934,2922,2462,3492,5637,2282,5221,6172,2992,3105,3164,5350,5638,5495,5307,5394,3575,3327,3012,5806,5813,5433,2657,3213,2549,5464,2737,2634,5630,5794,3384,2825,5532,5581,5841,3138,3549,2371,2739,3025,3103,5624,0,5544,5533,3493,3495,5339,2533,2368,3226,5560,5577,5376,5575,3084,3328,5563,3106,1560,3089,5665,2781,5664,2390,2311,3194,2295,2464,5626,2903,3046,2286,2401,5601,2529,5346,
50,3822,4943,3282,4362,5570,3179,5244,5174,4966,5606,3823,5708,3423,4360,5006,5403,5610,3550,3824,3249,3469,2442,5827,5605,5036,3854,3837,3711,4951,5385,4977,3560,5115,5128,3812,3816,5460,5003,3538,3729,3887,5446,5779,4865,5011,4973,5349,1664,5544,0,3693,5583,5585,3537,5303,5326,5272,3764,3725,3574,3723,5110,5476,3463,5138,5608,5165,3695,5077,1738,4892,5347,5354,5703,4944,3830,5127,5578,5266,4907,3663,5299,3684,
51,2299,4986,3977,3061,5519,3392,5255,5217,5021,5585,2298,5699,2116,3055,5021,5398,5601,1965,2303,4124,1986,3393,5730,5440,5023,2659,2726,2350,4988,5506,5024,2623,5102,5185,2295,2709,5493,5062,3791,2446,2690,5389,5712,4922,5052,4992,5402,3755,5533,3693,0,5522,5524,1944,5314,5337,5423,4057,2438,1981,2438,5131,5483,4186,5299,5597,5292,2218,5218,3811,4917,5340,5479,5708,5007,4131,5188,5547,5303,4958,2286,5312,3961,
52,5659,2684,5517,6101,57,5212,3043,3125,2747,2819,5662,3479,5292,6095,2201,2606,3091,5385,5665,5596,5324,5409,3770,3526,2135,5755,5886,5434,2790,3404,2856,5511,2866,2953,5657,5871,3275,2956,5593,5548,5788,3155,2198,2660,2948,2244,3342,5655,3493,5583,5522,0,42,5374,3030,3235,3319,5605,5546,5411,5546,3001,3273,5628,3197,3511,3180,5626,3056,5715,2675,3234,3369,3488,2765,5671,3118,2753,3131,2676,5574,3018,5511,
53,5659,2688,5519,6103,61,5214,3047,3127,2751,2821,5662,3481,5294,6097,2205,2606,3091,5387,5665,5600,5326,5411,3774,3528,2137,5757,5888,5436,2794,3404,2860,5515,2870,2957,5657,5873,3273,2960,5595,5550,5790,3159,2200,2666,2950,2244,3346,5657,3495,5585,5524,42,0,5376,3030,3235,3323,5607,5548,5413,5548,3003,3277,5630,3201,3513,3184,5628,3058,5717,2679,3236,3371,3490,2767,5673,3122,2751,3133,2680,5576,3020,5513,
54,1815,4734,3811,2969,5373,3110,5041,5015,4773,5385,1816,5553,1964,2967,4803,5242,5455,163,1823,3934,1918,3229,5594,5312,4813,2605,2770,2244,4782,5342,4786,2523,4942,4955,1813,2751,5235,4852,3641,2340,2636,5263,5598,4670,4856,4764,5236,3573,5339,3537,1944,5374,5376,0,5156,5127,5261,3875,2334,173,2330,4897,5229,3992,5139,5419,5120,1818,5056,3635,4673,5148,5317,5560,4765,3949,5024,5373,5101,4712,2222,5154,3755,
55,5421,1884,5309,5975,3021,4960,2079,2117,1961,3101,5424,3147,5004,5969,2489,2732,2269,5165,5425,5332,5070,5155,3458,2818,2535,5601,5606,5238,1594,2372,2038,5317,1600,2147,5417,5591,3255,1868,5257,5368,5636,2411,3166,1878,1918,2462,2292,5377,2533,5303,5314,3030,3030,5156,0,2659,2271,5399,5366,5193,5364,2937,3191,5434,2151,2675,2138,5460,2308,5431,1937,2690,2335,3148,1957,5465,2072,2739,1713,1870,5360,50,5155,
56,5434,2117,5276,5914,3226,4941,2676,2708,2184,3268,5437,2560,5001,5908,2736,2853,2920,5134,5438,5273,5057,5158,3325,3237,2774,5574,5645,5193,2391,2979,2137,5284,2473,2354,5434,5628,3216,2525,5406,5347,5609,2912,3261,2077,2525,2763,2851,5402,2368,5326,5337,3235,3235,5127,2659,0,2932,5390,5343,5164,5341,2864,2978,5355,2804,2386,2785,5445,2547,5456,2086,1343,2958,2563,2148,5456,2627,2910,2586,2111,5357,2657,5242,
57,5446,2175,5350,5956,3320,5141,1970,2150,2252,3424,5449,3378,5053,5948,2734,3111,2722,5272,5452,5261,5147,5252,3669,3019,2776,5466,5789,5277,1843,1743,2221,5456,2111,2432,5446,5772,3442,751,5510,5411,5493,2488,3501,2145,1951,2713,2185,5272,3226,5272,5423,3319,3323,5261,2271,2932,0,5586,5409,5298,5409,3124,3412,5249,194,3252,325,5279,2241,5328,2192,2961,1708,3383,2224,5654,1969,3342,2496,2141,5453,2261,5508,
58,4116,5011,3908,4636,5600,2583,5418,5354,5054,5616,4119,5732,3859,4616,5116,5485,5754,3878,4118,4003,3821,3702,6031,5755,5124,4276,4345,3953,5099,5649,5065,4026,5249,5232,4112,4328,5560,5193,2842,3965,4313,5650,5871,4953,5195,5077,5561,3758,5560,3764,4057,5605,5607,3875,5399,5390,5586,0,3963,3908,3963,5234,5578,3995,5458,5588,5433,4137,5273,3830,4976,5369,5618,5723,5042,180,5339,5554,5390,5001,3753,5389,1338,
59,2613,4962,3879,1989,5537,3410,5265,5229,4963,5593,2614,5729,2420,1967,5031,5438,5647,2353,2617,4004,2040,3483,5774,5570,5029,1721,3052,1362,5008,5520,5004,2879,5170,5129,2613,3037,5419,5042,4013,42,1756,5465,5790,4892,5078,5000,5452,3753,5577,3725,2438,5546,5548,2334,5366,5343,5409,3963,0,2369,18,5091,5445,4042,5285,5645,5260,2592,5240,3827,4875,5366,5495,5724,4967,4041,5234,5589,5335,4936,2434,5362,4003,
60,1846,4769,3848,3002,5410,3149,5078,5052,4808,5422,1847,5590,2001,3000,4840,5279,5492,194,1854,3973,1953,3264,5633,5349,4850,2638,2805,2275,4819,5379,4823,2556,4981,4990,1844,2784,5272,4889,3676,2375,2669,5302,5635,4707,4893,4803,5271,3610,5376,3574,1981,5411,5413,173,5193,5164,5298,3908,2369,0,2365,4934,5266,4029,5176,5456,5157,1851,5091,3668,4710,5185,5354,5597,4802,3982,5061,5410,5138,4749,2255,5191,3788,
61,2611,4960,3877,1993,5537,3410,5263,5227,4961,5591,2612,5729,2416,1971,5029,5436,5647,2349,2615,4002,2038,3481,5772,5568,5027,1719,3048,1362,5006,5518,5004,2877,5168,5127,2611,3033,5419,5040,4013,48,1754,5467,5790,4890,5076,4998,5450,3755,5575,3723,2438,5546,5548,2330,5364,5341,5409,3963,18,2365,0,5091,5445,4042,5285,5643,5260,2592,5238,3827,4873,5364,5493,5724,4965,4041,5232,5587,5333,4934,2438,5360,4001,
62,5234,2475,5102,5674,3004,4753,2918,2914,2484,3054,5237,3236,4811,5668,2606,2889,3210,4908,5240,5107,4835,4968,3353,3327,2578,5304,5439,4959,2631,3151,2627,5096,2721,2662,5232,5426,1608,2711,5188,5095,5337,3072,3301,2405,2743,2539,3091,5178,3084,5110,5131,3001,3003,4897,2937,2864,3124,5234,5091,4934,5091,0,1662,5163,3000,3170,2985,5223,2877,5234,2422,2907,3122,3241,2358,5300,2867,2954,2924,2419,5167,2921,5082,
63,5596,2749,5452,6056,3276,5113,3174,3186,2814,3400,5599,3648,5143,6046,2862,3035,3522,5242,5602,5435,5191,5320,3723,3625,2848,5644,5783,5309,2929,3467,2891,5434,3053,3022,5594,5768,1620,3035,5520,5447,5673,3354,3427,2703,3005,2797,3355,5512,3328,5476,5483,3273,3277,5229,3191,2978,3412,5578,5445,5266,5445,1662,0,5519,3296,3370,3287,5579,3129,5540,2732,3077,3436,3649,2764,5640,3195,2956,3112,2741,5507,3183,5436,
64,4207,4988,2115,4633,5621,3662,5391,5327,5001,5641,4210,5709,3882,4625,5103,5440,5721,4003,4209,2234,3866,3397,5932,5752,5117,4173,4404,4004,5014,5262,5036,4097,5170,5171,4205,4381,5505,5144,4115,4042,4202,5643,5842,4916,5184,5094,5520,3421,5563,3463,4186,5628,5630,3992,5434,5355,5249,3995,4042,4029,4042,5163,5519,0,5119,5597,5132,3962,5108,3485,4913,5352,5227,5698,4971,4059,5302,5625,5371,4950,4180,5426,3929,
65,5314,2049,5222,5830,3196,5025,1844,2034,2130,3296,5317,3250,4929,5822,2612,2985,2612,5150,5320,5123,5021,5132,3549,2903,2650,5348,5663,5153,1721,1627,2103,5334,1989,2312,5314,5646,3320,627,5386,5285,5381,2366,3379,2023,1835,2585,2053,5140,3106,5138,5299,3197,3201,5139,2151,2804,194,5458,5285,5176,5285,3000,3296,5119,0,3122,229,5143,2107,5196,2062,2831,1584,3249,2102,5526,1823,3208,2376,2009,5327,2137,5380,
66,5690,2463,5488,6240,3506,5239,3008,2998,2524,3586,5691,2398,5277,6234,3040,3169,3242,5430,5692,5537,5373,5452,3649,3429,3050,5866,5851,5507,2747,3271,2561,5498,2799,2690,5686,5838,3474,2857,5570,5643,5899,3250,3671,2457,2811,3113,3159,5682,1560,5608,5597,3511,3513,5419,2675,2386,3252,5588,5645,5456,5643,3170,3370,5597,3122,0,3111,5729,2831,5708,2462,2273,3248,2373,2530,5652,2965,3172,2440,2453,5691,2671,5400,
67,5303,2034,5189,5815,3179,5006,1829,2021,2109,3283,5306,3231,4912,5809,2597,2972,2601,5131,5309,5144,5000,5107,3542,2894,2635,5311,5646,5138,1706,1642,2080,5315,1974,2289,5303,5629,3303,618,5385,5260,5344,2359,3370,2004,1824,2572,2052,5171,3089,5165,5292,3180,3184,5120,2138,2785,325,5433,5260,5157,5260,2985,3287,5132,229,3111,0,5156,2116,5229,2041,2820,1605,3230,2083,5501,1822,3199,2365,1992,5304,2122,5363,
68,1551,5052,3977,3195,5627,3480,5347,5325,5099,5695,1552,5829,2216,3183,5149,5542,5747,1839,1555,4018,2248,3495,5914,5584,5169,2739,3004,2496,5026,5330,5104,2837,5236,5251,1551,2991,5555,5154,3969,2596,2774,5579,5896,4986,5174,5094,5466,3683,5665,3695,2218,5626,5628,1818,5460,5445,5279,4137,2592,1851,2592,5223,5579,3962,5143,5729,5156,0,5148,3725,4993,5462,5291,5836,5089,4211,5252,5681,5439,5004,2546,5456,4059,
69,5307,1602,4991,5793,3047,4854,2289,2233,1575,3109,5308,2925,4902,5789,2467,2762,2569,5065,5309,5018,4978,5051,3468,2920,2513,5325,5480,5142,1952,2264,1722,5229,2062,1765,5301,5459,3191,2130,5269,5242,5360,2625,3160,1542,2050,2526,2326,5045,2781,5077,5218,3056,3058,5056,2308,2547,2241,5273,5240,5091,5238,2877,3129,5108,2107,2831,2116,5148,0,5103,1513,2602,2213,2916,1597,5335,2190,3049,1863,1596,5232,2302,5201,
70,3918,5099,3386,4438,5702,3327,5332,5308,5108,5764,3919,5830,3583,4440,5142,5545,5740,3646,3920,3327,3575,2576,5961,5739,5166,3906,4027,3805,5083,5449,5113,3684,5249,5278,3908,4010,5588,5139,3644,3831,3937,5568,5897,5017,5153,5131,5417,314,5664,1738,3811,5715,5717,3635,5431,5456,5328,3830,3827,3668,3827,5234,5540,3485,5196,5708,5229,3725,5103,0,5036,5473,5412,5823,5076,3892,5255,5708,5420,5057,3755,5421,3758,
71,5000,903,4842,5478,2670,4499,1954,1932,808,2658,5003,2564,4561,5472,2112,2455,2270,4686,5002,4849,4615,4734,3085,2597,2146,5120,5219,4735,1607,2279,1301,4890,1687,1112,4996,5200,2762,1783,4990,4875,5155,2290,2893,749,1757,2157,2177,4974,2390,4892,4917,2675,2679,4673,1937,2086,2192,4976,4875,4710,4873,2422,2732,4913,2062,2462,2041,4993,1513,5036,0,2155,2238,2563,802,5038,1941,2626,1674,801,4921,1929,4840,
72,5445,2184,5297,5927,3229,4962,2687,2741,2217,3263,5448,2457,5022,5921,2757,2882,2969,5159,5449,5314,5086,5187,3380,3290,2767,5583,5642,5206,2466,2942,2162,5295,2502,2369,5441,5625,3269,2564,5407,5368,5616,2979,3274,2134,2556,2776,2850,5417,2311,5347,5340,3234,3236,5148,2690,1343,2961,5369,5366,5185,5364,2907,3077,5352,2831,2273,2820,5462,2602,5473,2155,0,2921,2446,2213,5435,2640,2935,2587,2168,5404,2676,5215,
73,5506,2171,5360,6042,3360,5117,1770,2074,2280,3384,5509,3392,5077,6036,2720,3075,2738,5328,5510,5317,5243,5300,3677,3119,2756,5488,5825,5349,1855,135,2227,5484,2191,2456,5504,5808,3370,1763,5498,5495,5523,2604,3539,2123,1873,2721,1783,5354,3194,5354,5479,3369,3371,5317,2335,2958,1708,5618,5495,5354,5493,3122,3436,5227,1584,3248,1605,5291,2213,5412,2238,2921,0,3389,2264,5688,1563,3320,2480,2147,5467,2321,5494,
74,5881,2622,5595,6237,3477,5390,3183,3189,2685,3683,5884,91,5450,6229,3189,3400,3193,5567,5885,5664,5512,5583,3636,3596,3207,5955,6062,5600,2866,3412,2760,5729,2976,2865,5881,6047,3709,3018,5803,5724,5988,3235,3610,2596,3004,3250,3348,5773,2295,5703,5708,3488,3490,5560,3148,2563,3383,5723,5724,5597,5724,3241,3649,5698,3249,2373,3230,5836,2916,5823,2563,2446,3389,0,2573,5787,3124,3557,3023,2614,5754,3140,5657,
75,5094,1041,4920,5578,2754,4567,2004,1996,814,2766,5097,2582,4667,5572,2154,2497,2302,4778,5098,4887,4717,4784,3089,2643,2202,5212,5307,4831,1681,2295,1315,4974,1779,1112,5090,5288,2788,1819,5020,4967,5245,2324,2921,869,1821,2195,2211,5014,2464,4944,5007,2765,2767,4765,1957,2148,2224,5042,4967,4802,4965,2358,2764,4971,2102,2530,2083,5089,1597,5076,802,2213,2264,2573,0,5104,1969,2692,1700,921,5017,1949,4908,
76,4188,5075,3972,4710,5666,2659,5486,5418,5118,5684,4191,5798,3929,4690,5188,5553,5820,3952,4190,4075,3887,3776,6097,5819,5196,4344,4409,4027,5165,5717,5135,4094,5317,5296,4184,4394,5626,5261,2916,4043,4377,5716,5937,5015,5259,5143,5629,3824,5626,3830,4131,5671,5673,3949,5465,5456,5654,180,4041,3982,4041,5300,5640,4059,5526,5652,5501,4211,5335,3892,5038,5435,5688,5787,5104,0,5405,5626,5452,5063,3813,5455,1398,
77,5275,1912,5181,5833,3113,4830,1567,1773,2011,3103,5276,3135,4824,5827,2463,2828,2487,5037,5277,5134,4932,4977,3422,2876,2493,5441,5512,5086,1576,1608,2036,5171,1840,2165,5269,5499,3189,1558,5189,5234,5474,2405,3298,1872,1578,2466,692,5197,2903,5127,5188,3118,3122,5024,2072,2627,1969,5339,5234,5061,5232,2867,3195,5302,1823,2965,1822,5252,2190,5255,1941,2640,1563,3124,1969,5405,0,3045,2239,1882,5212,2052,5207,
78,5648,2657,5506,6176,2742,5177,3048,3076,2734,2412,5651,3566,5285,6170,2294,2507,3320,5386,5652,5591,5315,5410,3977,3629,2274,5808,5861,5443,2729,3343,2781,5588,2839,2936,5644,5842,3272,2937,5532,5591,5843,3356,2727,2655,2895,2225,3257,5644,3046,5578,5547,2753,2751,5373,2739,2910,3342,5554,5589,5410,5587,2954,2956,5625,3208,3172,3199,5681,3049,5708,2626,2935,3320,3557,2692,5626,3045,0,2806,2705,5633,2727,5408,
79,5402,1675,5260,5946,3120,4881,2244,2234,1732,3162,5405,3032,4985,5940,2518,2795,2498,5112,5406,5281,5059,5142,3503,2877,2562,5570,5569,5209,1909,2525,1771,5278,2061,1928,5398,5552,3244,2107,5240,5337,5603,2556,3185,1625,2041,2571,2465,5358,2286,5266,5303,3131,3133,5101,1713,2586,2496,5390,5335,5138,5333,2924,3112,5371,2376,2440,2365,5439,1863,5420,1674,2587,2480,3023,1700,5452,2239,2806,0,1667,5341,1695,5194,
80,5035,606,4891,5537,2671,4526,1895,1853,847,2673,5038,2617,4614,5531,2109,2450,2229,4723,5039,4880,4660,4755,3052,2590,2137,5165,5260,4804,1494,2192,1370,4923,1634,1183,5031,5243,2751,1728,4997,4936,5198,2215,2954,398,1680,2124,2128,4997,2401,4907,4958,2676,2680,4712,1870,2111,2141,5001,4936,4749,4934,2419,2741,4950,2009,2453,1992,5004,1596,5057,801,2168,2147,2614,921,5063,1882,2705,1667,0,4972,1858,4865,
81,2641,5002,3985,3173,5575,3372,5267,5237,5043,5627,2644,5751,2376,3159,5021,5400,5643,2245,2649,4132,2142,3325,5828,5570,5033,2781,2928,2532,5002,5494,5026,2779,5166,5195,2639,2911,5489,5082,3797,2442,2814,5455,5786,4934,5082,5012,5424,3691,5601,3663,2286,5574,5576,2222,5360,5357,5453,3753,2434,2255,2438,5167,5507,4180,5327,5691,5304,2546,5232,3755,4921,5404,5467,5754,5017,3813,5212,5633,5341,4972,0,5358,3947,
