Homology group id,Class,Genome 1,Genome 2,Genome 3,Genome 4,Genome 5,Genome 6,Genome 7,Genome 8
2573693,unique,0,0,0,0,0,0,0,1
2573694,unique,0,0,0,0,0,0,0,1
2573695,unique,0,0,0,0,0,0,0,1
2573696,unique,0,0,0,0,0,0,0,1
2573697,unique,0,0,0,0,0,0,0,1
2573698,unique,0,0,0,0,0,0,0,1
2573699,unique,0,0,0,0,0,0,0,1
2573700,unique,0,0,0,0,0,0,0,1
2573701,unique,0,0,0,0,0,0,0,1
2573702,unique,0,0,0,0,0,0,0,1
2573703,unique,0,0,0,0,0,0,0,1
2573704,unique,0,0,0,0,0,0,0,1
2573705,unique,0,0,0,0,0,0,0,1
2573706,unique,0,0,0,0,0,0,0,1
2573707,unique,0,0,0,0,0,0,0,1
2573708,unique,0,0,0,0,0,0,0,1
2573709,unique,0,0,0,0,0,0,0,1
2573710,unique,0,0,0,0,0,0,0,1
2573711,unique,0,0,0,0,0,0,0,1
2573712,unique,0,0,0,0,0,0,0,1
2573713,unique,0,0,0,0,0,0,0,1
2573714,unique,0,0,0,0,0,0,0,1
2573715,unique,0,0,0,0,0,0,0,1
2573716,unique,0,0,0,0,0,0,0,1
2573717,unique,0,0,0,0,0,0,0,1
2573718,unique,0,0,0,0,0,0,0,1
2573719,unique,0,0,0,0,0,0,0,1
2573720,unique,0,0,0,0,0,0,0,1
2573721,unique,0,0,0,0,0,0,0,1
2573722,unique,0,0,0,0,0,0,0,1
2573723,unique,0,0,0,0,0,0,0,1
2573724,unique,0,0,0,0,0,0,0,1
2573725,unique,0,0,0,0,0,0,0,1
2573726,unique,0,0,0,0,0,0,0,1
2573727,unique,0,0,0,0,0,0,0,1
2573728,unique,0,0,0,0,0,0,0,1
2573729,unique,0,0,0,0,0,0,0,1
2573730,unique,0,0,0,0,0,0,0,1
2573731,unique,0,0,0,0,0,0,0,1
2573732,unique,0,0,0,0,0,0,0,1
2573733,unique,0,0,0,0,0,0,0,1
2573734,unique,0,0,0,0,0,0,0,1
2573735,unique,0,0,0,0,0,0,0,1
2573736,unique,0,0,0,0,0,0,0,1
2573737,unique,0,0,0,0,0,0,0,1
2573738,unique,0,0,0,0,0,0,0,1
2573739,unique,0,0,0,0,0,0,0,1
2573740,unique,0,0,0,0,0,0,0,1
2573741,unique,0,0,0,0,0,0,0,1
2573742,unique,0,0,0,0,0,0,0,1
2573743,unique,0,0,0,0,0,0,0,1
2573744,unique,0,0,0,0,0,0,0,1
2573745,unique,0,0,0,0,0,0,0,1
2573746,unique,0,0,0,0,0,0,0,1
2573747,unique,0,0,0,0,0,0,0,1
2573748,unique,0,0,0,0,0,0,0,1
2573749,unique,0,0,0,0,0,0,0,1
2573750,unique,0,0,0,0,0,0,0,1
2573751,unique,0,0,0,0,0,0,0,1
2573752,unique,0,0,0,0,0,0,0,1
2573753,unique,0,0,0,0,0,0,0,1
2573754,unique,0,0,0,0,0,0,0,1
2573755,unique,0,0,0,0,0,0,0,1
2573756,unique,0,0,0,0,0,0,0,1
2573757,unique,0,0,0,0,0,0,0,1
2573758,unique,0,0,0,0,0,0,0,1
2573759,unique,0,0,0,0,0,0,0,1
2573760,unique,0,0,0,0,0,0,0,1
2573761,unique,0,0,0,0,0,0,0,1
2573762,unique,0,0,0,0,0,0,0,1
2573763,unique,0,0,0,0,0,0,0,1
2573764,unique,0,0,0,0,0,0,0,1
2573765,unique,0,0,0,0,0,0,0,1
2573766,unique,0,0,0,0,0,0,0,1
2573767,unique,0,0,0,0,0,0,0,1
2573768,unique,0,0,0,0,0,0,0,1
2573769,unique,0,0,0,0,0,0,0,1
2573770,unique,0,0,0,0,0,0,0,1
2573771,unique,0,0,0,0,0,0,0,1
2573772,unique,0,0,0,0,0,0,0,1
2573773,unique,0,0,0,0,0,0,0,1
2573774,unique,0,0,0,0,0,0,0,1
2573775,unique,0,0,0,0,0,0,0,1
2573776,unique,0,0,0,0,0,0,0,1
2573777,unique,0,0,0,0,0,0,0,1
2573778,unique,0,0,0,0,0,0,0,1
2573779,unique,0,0,0,0,0,0,0,1
2573780,unique,0,0,0,0,0,0,0,1
2573781,unique,0,0,0,0,0,0,0,1
2573782,unique,0,0,0,0,0,0,0,1
2573783,unique,0,0,0,0,0,0,0,1
2573784,unique,0,0,0,0,0,0,0,1
2573785,unique,0,0,0,0,0,0,0,1
2573786,unique,0,0,0,0,0,0,0,1
2573787,unique,0,0,0,0,0,0,0,1
2573788,unique,0,0,0,0,0,0,0,1
2573789,unique,0,0,0,0,0,0,0,1
2573790,unique,0,0,0,0,0,0,0,1
2573791,unique,0,0,0,0,0,0,0,1
2573792,unique,0,0,0,0,0,0,0,1
2573793,unique,0,0,0,0,0,0,0,1
2573794,unique,0,0,0,0,0,0,0,1
2573795,unique,0,0,0,0,0,0,0,1
2573796,unique,0,0,0,0,0,0,0,1
2573797,unique,0,0,0,0,0,0,0,1
2573798,unique,0,0,0,0,0,0,0,1
2573799,unique,0,0,0,0,0,0,0,1
2573800,unique,0,0,0,0,0,0,0,1
2573801,unique,0,0,0,0,0,0,0,1
2573802,unique,0,0,0,0,0,0,0,1
2573803,unique,0,0,0,0,0,0,0,1
2573804,unique,0,0,0,0,0,0,0,1
2573805,unique,0,0,0,0,0,0,0,1
2573806,unique,0,0,0,0,0,0,0,1
2573807,unique,0,0,0,0,0,0,0,1
2573808,unique,0,0,0,0,0,0,0,1
2573809,unique,0,0,0,0,0,0,0,1
2573810,unique,0,0,0,0,0,0,0,1
2573811,unique,0,0,0,0,0,0,0,1
2573812,unique,0,0,0,0,0,0,0,1
2573813,unique,0,0,0,0,0,0,0,1
2573814,unique,0,0,0,0,0,0,0,1
2573815,unique,0,0,0,0,0,0,0,1
2573816,unique,0,0,0,0,0,0,0,1
2573817,unique,0,0,0,0,0,0,0,1
2573818,unique,0,0,0,0,0,0,0,1
2573819,unique,0,0,0,0,0,0,0,1
2573820,unique,0,0,0,0,0,0,0,1
2573821,unique,0,0,0,0,0,0,0,1
2573822,unique,0,0,0,0,0,0,0,1
2573823,unique,0,0,0,0,0,0,0,1
2573824,unique,0,0,0,0,0,0,0,1
2573825,unique,0,0,0,0,0,0,0,1
2573826,unique,0,0,0,0,0,0,0,1
2573827,unique,0,0,0,0,0,0,0,1
2573828,unique,0,0,0,0,0,0,0,1
2573829,unique,0,0,0,0,0,0,0,1
2573830,unique,0,0,0,0,0,0,0,1
2573831,unique,0,0,0,0,0,0,0,1
2573832,unique,0,0,0,0,0,0,0,1
2573833,unique,0,0,0,0,0,0,0,1
2573834,unique,0,0,0,0,0,0,0,1
2573835,unique,0,0,0,0,0,0,0,1
2573836,unique,0,0,0,0,0,0,0,1
2573837,unique,0,0,0,0,0,0,0,1
2573838,unique,0,0,0,0,0,0,0,1
2573839,unique,0,0,0,0,0,0,0,1
2573840,unique,0,0,0,0,0,0,0,1
2573841,unique,0,0,0,0,0,0,0,1
2573842,unique,0,0,0,0,0,0,0,1
2573843,unique,0,0,0,0,0,0,0,1
2573844,unique,0,0,0,0,0,0,0,1
2573845,unique,0,0,0,0,0,0,0,1
2573846,unique,0,0,0,0,0,0,0,1
2573847,unique,0,0,0,0,0,0,0,1
2573848,unique,0,0,0,0,0,0,0,1
2573849,unique,0,0,0,0,0,0,0,1
2573850,unique,0,0,0,0,0,0,0,1
2573851,unique,0,0,0,0,0,0,0,1
2573852,unique,0,0,0,0,0,0,0,1
2573853,unique,0,0,0,0,0,0,0,1
2573854,unique,0,0,0,0,0,0,0,1
2573855,unique,0,0,0,0,0,0,0,1
2573856,unique,0,0,0,0,0,0,0,1
2573857,unique,0,0,0,0,0,0,0,1
2573858,unique,0,0,0,0,0,0,0,1
2573859,unique,0,0,0,0,0,0,0,1
2573860,unique,0,0,0,0,0,0,0,1
2573861,unique,0,0,0,0,0,0,0,1
2573862,unique,0,0,0,0,0,0,0,1
2573863,unique,0,0,0,0,0,0,0,1
2573864,unique,0,0,0,0,0,0,0,1
2573865,unique,0,0,0,0,0,0,0,1
2573866,unique,0,0,0,0,0,0,0,1
2573867,unique,0,0,0,0,0,0,0,1
2573868,unique,0,0,0,0,0,0,0,1
2573869,unique,0,0,0,0,0,0,0,1
2573870,unique,0,0,0,0,0,0,0,1
2573871,unique,0,0,0,0,0,0,0,1
2573872,unique,0,0,0,0,0,0,0,1
2573873,unique,0,0,0,0,0,0,0,1
2573874,unique,0,0,0,0,0,0,0,1
2573875,unique,0,0,0,0,0,0,0,1
2573876,unique,0,0,0,0,0,0,0,1
2573877,unique,0,0,0,0,0,0,0,1
2573878,unique,0,0,0,0,0,0,0,1
2573879,unique,0,0,0,0,0,0,0,1
2573880,unique,0,0,0,0,0,0,0,1
2573881,unique,0,0,0,0,0,0,0,1
2573882,unique,0,0,0,0,0,0,0,1
2573883,unique,0,0,0,0,0,0,0,1
2573884,unique,0,0,0,0,0,0,0,1
2573885,unique,0,0,0,0,0,0,0,1
2573886,unique,0,0,0,0,0,0,0,1
2573887,unique,0,0,0,0,0,0,0,1
2573888,unique,0,0,0,0,0,0,0,1
2573889,unique,0,0,0,0,0,0,0,1
2573890,unique,0,0,0,0,0,0,0,1
2573891,unique,0,0,0,0,0,0,0,1
2573892,unique,0,0,0,0,0,0,0,1
2573893,unique,0,0,0,0,0,0,0,1
2573894,unique,0,0,0,0,0,0,0,1
2573895,unique,0,0,0,0,0,0,0,1
2573896,unique,0,0,0,0,0,0,0,1
2573897,unique,0,0,0,0,0,0,0,1
2573898,unique,0,0,0,0,0,0,0,1
2573899,unique,0,0,0,0,0,0,0,1
2573900,unique,0,0,0,0,0,0,0,1
2573901,unique,0,0,0,0,0,0,0,1
2573902,unique,0,0,0,0,0,0,0,1
2573903,unique,0,0,0,0,0,0,0,1
2573904,unique,0,0,0,0,0,0,0,1
2573905,unique,0,0,0,0,0,0,0,1
2573906,unique,0,0,0,0,0,0,0,1
2573907,unique,0,0,0,0,0,0,0,1
2573908,unique,0,0,0,0,0,0,0,1
2573909,unique,0,0,0,0,0,0,0,1
2573910,unique,0,0,0,0,0,0,0,1
2573911,unique,0,0,0,0,0,0,0,1
2573912,unique,0,0,0,0,0,0,0,1
2573913,unique,0,0,0,0,0,0,0,1
2573914,unique,0,0,0,0,0,0,0,1
2573915,unique,0,0,0,0,0,0,0,1
2573916,unique,0,0,0,0,0,0,0,1
2573917,unique,0,0,0,0,0,0,0,1
2573918,unique,0,0,0,0,0,0,0,1
2573919,unique,0,0,0,0,0,0,0,1
2573920,unique,0,0,0,0,0,0,0,1
2573921,unique,0,0,0,0,0,0,0,1
2573922,unique,0,0,0,0,0,0,0,1
2573923,unique,0,0,0,0,0,0,0,1
2573924,unique,0,0,0,0,0,0,0,1
2573925,unique,0,0,0,0,0,0,0,1
2573926,unique,0,0,0,0,0,0,0,1
2573927,unique,0,0,0,0,0,0,0,1
2573928,unique,0,0,0,0,0,0,0,1
2573929,unique,0,0,0,0,0,0,0,1
2573930,unique,0,0,0,0,0,0,0,1
2573931,unique,0,0,0,0,0,0,0,1
2573932,unique,0,0,0,0,0,0,0,1
2573933,unique,0,0,0,0,0,0,0,1
2573934,unique,0,0,0,0,0,0,0,1
2573935,unique,0,0,0,0,0,0,0,1
2573936,unique,0,0,0,0,0,0,0,1
2573937,unique,0,0,0,0,0,0,0,1
2573938,unique,0,0,0,0,0,0,0,1
2573939,unique,0,0,0,0,0,0,0,1
2573940,unique,0,0,0,0,0,0,0,1
2573941,unique,0,0,0,0,0,0,0,1
2573942,unique,0,0,0,0,0,0,0,1
2573943,unique,0,0,0,0,0,0,0,1
2573944,unique,0,0,0,0,0,0,0,1
2573945,unique,0,0,0,0,0,0,0,1
2573946,unique,0,0,0,0,0,0,0,1
2573947,unique,0,0,0,0,0,0,0,1
2573948,unique,0,0,0,0,0,0,0,1
2573949,unique,0,0,0,0,0,0,0,1
2573950,unique,0,0,0,0,0,0,0,1
2573951,unique,0,0,0,0,0,0,0,1
2573952,unique,0,0,0,0,0,0,0,1
2573953,unique,0,0,0,0,0,0,0,1
2573954,unique,0,0,0,0,0,0,0,1
2573955,unique,0,0,0,0,0,0,0,1
2573956,unique,0,0,0,0,0,0,0,1
2573957,unique,0,0,0,0,0,0,0,1
2573958,unique,0,0,0,0,0,0,0,1
2573959,unique,0,0,0,0,0,0,0,1
2573960,unique,0,0,0,0,0,0,0,1
2573961,unique,0,0,0,0,0,0,0,1
2573962,unique,0,0,0,0,0,0,0,1
2573963,unique,0,0,0,0,0,0,0,1
2573964,unique,0,0,0,0,0,0,0,1
2573965,unique,0,0,0,0,0,0,0,1
2573966,unique,0,0,0,0,0,0,0,1
2573967,unique,0,0,0,0,0,0,0,1
2573968,unique,0,0,0,0,0,0,0,1
2573969,unique,0,0,0,0,0,0,0,1
2573970,unique,0,0,0,0,0,0,0,1
2573971,unique,0,0,0,0,0,0,0,1
2573972,unique,0,0,0,0,0,0,0,1
2573973,unique,0,0,0,0,0,0,0,1
2573974,unique,0,0,0,0,0,0,0,1
2573975,unique,0,0,0,0,0,0,0,1
2573976,unique,0,0,0,0,0,0,0,1
2573977,unique,0,0,0,0,0,0,0,1
2573978,unique,0,0,0,0,0,0,0,1
2573979,unique,0,0,0,0,0,0,0,1
2573980,unique,0,0,0,0,0,0,0,1
2573981,unique,0,0,0,0,0,0,0,1
2573982,unique,0,0,0,0,0,0,0,1
2573983,unique,0,0,0,0,0,0,0,1
2573984,unique,0,0,0,0,0,0,0,1
2573985,unique,0,0,0,0,0,0,0,1
2573986,unique,0,0,0,0,0,0,0,1
2573987,unique,0,0,0,0,0,0,0,1
2573988,unique,0,0,0,0,0,0,0,1
2573989,unique,0,0,0,0,0,0,0,1
2573990,unique,0,0,0,0,0,0,0,1
2573991,unique,0,0,0,0,0,0,0,1
2573992,unique,0,0,0,0,0,0,0,1
2573993,unique,0,0,0,0,0,0,0,1
2573994,unique,0,0,0,0,0,0,0,1
2573995,unique,0,0,0,0,0,0,0,1
2573996,unique,0,0,0,0,0,0,0,1
2573997,unique,0,0,0,0,0,0,0,1
2573998,unique,0,0,0,0,0,0,0,1
2573999,unique,0,0,0,0,0,0,0,1
2574000,unique,0,0,0,0,0,0,0,1
2574001,unique,0,0,0,0,0,0,0,1
2574002,unique,0,0,0,0,0,0,0,1
2574003,unique,0,0,0,0,0,0,0,1
2574004,unique,0,0,0,0,0,0,0,1
2574005,unique,0,0,0,0,0,0,0,1
2574006,unique,0,0,0,0,0,0,0,1
2574007,unique,0,0,0,0,0,0,0,1
2574008,unique,0,0,0,0,0,0,0,1
2574009,unique,0,0,0,0,0,0,0,1
2574010,unique,0,0,0,0,0,0,0,1
2574011,unique,0,0,0,0,0,0,0,1
2574012,unique,0,0,0,0,0,0,0,1
2574013,unique,0,0,0,0,0,0,0,1
2574014,unique,0,0,0,0,0,0,0,1
2574015,unique,0,0,0,0,0,0,0,1
2574016,unique,0,0,0,0,0,0,0,1
2574017,unique,0,0,0,0,0,0,0,1
2574018,unique,0,0,0,0,0,0,0,1
2574019,unique,0,0,0,0,0,0,0,1
2574020,unique,0,0,0,0,0,0,0,1
2574021,unique,0,0,0,0,0,0,0,1
2574022,unique,0,0,0,0,0,0,0,1
2574023,unique,0,0,0,0,0,0,0,1
2574024,unique,0,0,0,0,0,0,0,1
2574025,unique,0,0,0,0,0,0,0,1
2574026,unique,0,0,0,0,0,0,0,1
2574027,unique,0,0,0,0,0,0,0,1
2574028,unique,0,0,0,0,0,0,0,1
2574029,unique,0,0,0,0,0,0,0,1
2574030,unique,0,0,0,0,0,0,0,1
2574031,unique,0,0,0,0,0,0,0,1
2574032,unique,0,0,0,0,0,0,0,1
2574033,unique,0,0,0,0,0,0,0,1
2574034,unique,0,0,0,0,0,0,0,1
2574035,unique,0,0,0,0,0,0,0,1
2574036,unique,0,0,0,0,0,0,0,1
2574037,unique,0,0,0,0,0,0,0,1
2574038,unique,0,0,0,0,0,0,0,1
2574039,unique,0,0,0,0,0,0,0,1
2574040,unique,0,0,0,0,0,0,0,1
2574041,unique,0,0,0,0,0,0,0,1
2574042,unique,0,0,0,0,0,0,0,1
2574043,unique,0,0,0,0,0,0,0,1
2574044,unique,0,0,0,0,0,0,0,1
2574045,unique,0,0,0,0,0,0,0,1
2574046,unique,0,0,0,0,0,0,0,1
2574047,unique,0,0,0,0,0,0,0,1
2574048,unique,0,0,0,0,0,0,0,1
2574049,unique,0,0,0,0,0,0,0,1
2574050,unique,0,0,0,0,0,0,0,1
2574051,unique,0,0,0,0,0,0,0,1
2574052,unique,0,0,0,0,0,0,0,1
2574053,unique,0,0,0,0,0,0,0,1
2574054,unique,0,0,0,0,0,0,0,1
2574055,unique,0,0,0,0,0,0,0,1
2574056,unique,0,0,0,0,0,0,0,1
2574057,unique,0,0,0,0,0,0,0,1
2574058,unique,0,0,0,0,0,0,0,1
2574059,unique,0,0,0,0,0,0,0,1
2574060,unique,0,0,0,0,0,0,0,1
2574061,unique,0,0,0,0,0,0,0,1
2574062,unique,0,0,0,0,0,0,0,1
2574063,unique,0,0,0,0,0,0,0,1
2574064,unique,0,0,0,0,0,0,0,1
2574065,unique,0,0,0,0,0,0,0,1
2574066,unique,0,0,0,0,0,0,0,1
2574067,unique,0,0,0,0,0,0,0,1
2574068,unique,0,0,0,0,0,0,0,1
2574069,unique,0,0,0,0,0,0,0,1
2574070,unique,0,0,0,0,0,0,0,1
2574071,unique,0,0,0,0,0,0,0,1
2574072,unique,0,0,0,0,0,0,0,1
2574073,unique,0,0,0,0,0,0,0,1
2574074,unique,0,0,0,0,0,0,0,1
2574075,unique,0,0,0,0,0,0,0,1
2574076,unique,0,0,0,0,0,0,0,1
2574077,unique,0,0,0,0,0,0,0,1
2574078,unique,0,0,0,0,0,0,0,1
2574079,unique,0,0,0,0,0,0,0,1
2574080,unique,0,0,0,0,0,0,0,1
2574081,unique,0,0,0,0,0,0,0,1
2574082,unique,0,0,0,0,0,0,0,1
2574083,unique,0,0,0,0,0,0,0,1
2574084,unique,0,0,0,0,0,0,0,1
2574085,unique,0,0,0,0,0,0,0,1
2574086,unique,0,0,0,0,0,0,0,1
2574087,unique,0,0,0,0,0,0,0,1
2574088,unique,0,0,0,0,0,0,0,1
2574089,unique,0,0,0,0,0,0,0,1
2574090,unique,0,0,0,0,0,0,0,1
2574091,unique,0,0,0,0,0,0,0,1
2574092,unique,0,0,0,0,0,0,0,1
2574093,unique,0,0,0,0,0,0,0,1
2574094,unique,0,0,0,0,0,0,0,1
2574095,unique,0,0,0,0,0,0,0,1
2574096,unique,0,0,0,0,0,0,0,1
2574097,unique,0,0,0,0,0,0,0,1
2574098,unique,0,0,0,0,0,0,0,1
2574099,unique,0,0,0,0,0,0,0,1
2574100,unique,0,0,0,0,0,0,0,1
2574101,unique,0,0,0,0,0,0,0,1
2574102,unique,0,0,0,0,0,0,0,1
2574103,unique,0,0,0,0,0,0,0,1
2574104,unique,0,0,0,0,0,0,0,1
2574105,unique,0,0,0,0,0,0,0,1
2574106,unique,0,0,0,0,0,0,0,1
2574107,unique,0,0,0,0,0,0,0,1
2574108,unique,0,0,0,0,0,0,0,1
2574109,unique,0,0,0,0,0,0,0,1
2574110,unique,0,0,0,0,0,0,0,1
2574111,unique,0,0,0,0,0,0,0,1
2574112,unique,0,0,0,0,0,0,0,1
2574113,unique,0,0,0,0,0,0,0,1
2574114,unique,0,0,0,0,0,0,0,1
2574115,unique,0,0,0,0,0,0,0,1
2574116,unique,0,0,0,0,0,0,0,1
2574117,unique,0,0,0,0,0,0,0,1
2574118,unique,0,0,0,0,0,0,0,1
2574119,unique,0,0,0,0,0,0,0,1
2574120,unique,0,0,0,0,0,0,0,1
2574121,unique,0,0,0,0,0,0,0,1
2574122,unique,0,0,0,0,0,0,0,1
2574123,unique,0,0,0,0,0,0,0,1
2574124,unique,0,0,0,0,0,0,0,1
2574125,unique,0,0,0,0,0,0,0,1
2574126,unique,0,0,0,0,0,0,0,1
2574127,unique,0,0,0,0,0,0,0,1
2574128,unique,0,0,0,0,0,0,0,1
2574129,unique,0,0,0,0,0,0,0,1
2574130,unique,0,0,0,0,0,0,0,1
2574131,unique,0,0,0,0,0,0,0,1
2574132,unique,0,0,0,0,0,0,0,1
2574133,unique,0,0,0,0,0,0,0,1
2574134,unique,0,0,0,0,0,0,0,1
2574135,unique,0,0,0,0,0,0,0,1
2574136,unique,0,0,0,0,0,0,0,1
2574137,unique,0,0,0,0,0,0,0,1
2574138,unique,0,0,0,0,0,0,0,1
2574139,unique,0,0,0,0,0,0,0,1
2574140,unique,0,0,0,0,0,0,0,1
2574141,unique,0,0,0,0,0,0,0,1
2574142,unique,0,0,0,0,0,0,0,1
2574143,unique,0,0,0,0,0,0,0,1
2574144,unique,0,0,0,0,0,0,0,1
2574145,unique,0,0,0,0,0,0,0,1
2574146,unique,0,0,0,0,0,0,0,1
2574147,unique,0,0,0,0,0,0,0,1
2574148,unique,0,0,0,0,0,0,0,1
2574149,unique,0,0,0,0,0,0,0,1
2574150,unique,0,0,0,0,0,0,0,1
2574151,unique,0,0,0,0,0,0,0,1
2574152,unique,0,0,0,0,0,0,0,1
2574153,unique,0,0,0,0,0,0,0,1
2574154,unique,0,0,0,0,0,0,0,1
2574155,unique,0,0,0,0,0,0,0,1
2574156,unique,0,0,0,0,0,0,0,1
2574157,unique,0,0,0,0,0,0,0,1
2574158,unique,0,0,0,0,0,0,0,1
2574159,unique,0,0,0,0,0,0,0,1
2574160,unique,0,0,0,0,0,0,0,1
2574161,unique,0,0,0,0,0,0,0,1
2574162,unique,0,0,0,0,0,0,0,1
2574163,unique,0,0,0,0,0,0,0,1
2574164,unique,0,0,0,0,0,0,0,1
2574165,unique,0,0,0,0,0,0,0,1
2574166,unique,0,0,0,0,0,0,0,1
2574167,unique,0,0,0,0,0,0,0,1
2574168,unique,0,0,0,0,0,0,0,1
2574169,unique,0,0,0,0,0,0,0,1
2574170,unique,0,0,0,0,0,0,0,1
2574171,unique,0,0,0,0,0,0,0,1
2574172,unique,0,0,0,0,0,0,0,1
2574173,unique,0,0,0,0,0,0,0,1
2574174,unique,0,0,0,0,0,0,0,1
2574175,unique,0,0,0,0,0,0,0,1
2574176,unique,0,0,0,0,0,0,0,1
2574177,unique,0,0,0,0,0,0,0,1
2574178,unique,0,0,0,0,0,0,0,1
2574179,unique,0,0,0,0,0,0,0,1
2574180,unique,0,0,0,0,0,0,0,1
2574181,unique,0,0,0,0,0,0,0,1
2574182,unique,0,0,0,0,0,0,0,1
2574183,unique,0,0,0,0,0,0,0,1
2574184,unique,0,0,0,0,0,0,0,1
2574185,unique,0,0,0,0,0,0,0,1
2574186,unique,0,0,0,0,0,0,0,1
2574187,unique,0,0,0,0,0,0,0,1
2574188,unique,0,0,0,0,0,0,0,1
2574189,unique,0,0,0,0,0,0,0,1
2574190,unique,0,0,0,0,0,0,0,1
2574191,unique,0,0,0,0,0,0,0,1
2574192,unique,0,0,0,0,0,0,0,1
2574193,unique,0,0,0,0,0,0,0,1
2574194,unique,0,0,0,0,0,0,0,1
2574195,unique,0,0,0,0,0,0,0,1
2574196,unique,0,0,0,0,0,0,0,1
2574197,unique,0,0,0,0,0,0,0,1
2574198,unique,0,0,0,0,0,0,0,1
2574199,unique,0,0,0,0,0,0,0,1
2574200,unique,0,0,0,0,0,0,0,1
2574201,unique,0,0,0,0,0,0,0,1
2574202,unique,0,0,0,0,0,0,0,1
2574203,unique,0,0,0,0,0,0,0,1
2574204,unique,0,0,0,0,0,0,0,1
2574205,unique,0,0,0,0,0,0,0,1
2574206,unique,0,0,0,0,0,0,0,1
2574207,unique,0,0,0,0,0,0,0,1
2574208,unique,0,0,0,0,0,0,0,1
2574209,unique,0,0,0,0,0,0,0,1
2574210,unique,0,0,0,0,0,0,0,1
2574211,unique,0,0,0,0,0,0,0,1
2574212,unique,0,0,0,0,0,0,0,1
2574213,unique,0,0,0,0,0,0,0,1
2574214,unique,0,0,0,0,0,0,0,1
2574215,unique,0,0,0,0,0,0,0,1
2574216,unique,0,0,0,0,0,0,0,1
2574217,unique,0,0,0,0,0,0,0,1
2574218,unique,0,0,0,0,0,0,0,1
2574219,unique,0,0,0,0,0,0,0,1
2574220,unique,0,0,0,0,0,0,0,1
2574221,unique,0,0,0,0,0,0,0,1
2574222,unique,0,0,0,0,0,0,0,1
2574223,unique,0,0,0,0,0,0,0,1
2574224,unique,0,0,0,0,0,0,0,1
2574225,unique,0,0,0,0,0,0,0,1
2574226,unique,0,0,0,0,0,0,0,1
2574227,unique,0,0,0,0,0,0,0,1
2574228,unique,0,0,0,0,0,0,0,1
2574229,unique,0,0,0,0,0,0,0,1
2574230,unique,0,0,0,0,0,0,0,1
2574231,unique,0,0,0,0,0,0,0,1
2574232,unique,0,0,0,0,0,0,0,1
2574233,unique,0,0,0,0,0,0,0,1
2574234,unique,0,0,0,0,0,0,0,1
2574235,unique,0,0,0,0,0,0,0,1
2574236,unique,0,0,0,0,0,0,0,1
2574237,unique,0,0,0,0,0,0,0,1
2574238,unique,0,0,0,0,0,0,0,1
2574239,unique,0,0,0,0,0,0,0,1
2574240,unique,0,0,0,0,0,0,0,1
2574241,unique,0,0,0,0,0,0,0,1
2574242,unique,0,0,0,0,0,0,0,1
2574243,unique,0,0,0,0,0,0,0,1
2574244,unique,0,0,0,0,0,0,0,1
2574245,unique,0,0,0,0,0,0,0,1
2574246,unique,0,0,0,0,0,0,0,1
2574247,unique,0,0,0,0,0,0,0,1
2574248,unique,0,0,0,0,0,0,0,1
2574249,unique,0,0,0,0,0,0,0,1
2574250,unique,0,0,0,0,0,0,0,1
2574251,unique,0,0,0,0,0,0,0,1
2574252,unique,0,0,0,0,0,0,0,1
2574253,unique,0,0,0,0,0,0,0,1
2574254,unique,0,0,0,0,0,0,0,1
2574255,unique,0,0,0,0,0,0,0,1
2574256,unique,0,0,0,0,0,0,0,1
2574257,unique,0,0,0,0,0,0,0,1
2574258,unique,0,0,0,0,0,0,0,1
2574259,unique,0,0,0,0,0,0,0,1
2574260,unique,0,0,0,0,0,0,0,1
2574261,unique,0,0,0,0,0,0,0,1
2574262,unique,0,0,0,0,0,0,0,1
2574263,unique,0,0,0,0,0,0,0,1
2574264,unique,0,0,0,0,0,0,0,1
2574265,unique,0,0,0,0,0,0,0,1
2574266,unique,0,0,0,0,0,0,0,1
2574267,unique,0,0,0,0,0,0,0,1
2574268,unique,0,0,0,0,0,0,0,1
2574269,unique,0,0,0,0,0,0,0,1
2574270,unique,0,0,0,0,0,0,0,1
2574271,unique,0,0,0,0,0,0,0,1
2574272,unique,0,0,0,0,0,0,0,1
2574273,unique,0,0,0,0,0,0,0,1
2574274,unique,0,0,0,0,0,0,0,1
2574275,unique,0,0,0,0,0,0,0,1
2574276,unique,0,0,0,0,0,0,0,1
2574277,unique,0,0,0,0,0,0,0,1
2574278,unique,0,0,0,0,0,0,0,1
2574279,unique,0,0,0,0,0,0,0,1
2574280,unique,0,0,0,0,0,0,0,1
2574281,unique,0,0,0,0,0,0,0,1
2574282,unique,0,0,0,0,0,0,0,1
2574283,unique,0,0,0,0,0,0,0,1
2574284,unique,0,0,0,0,0,0,0,1
2574285,unique,0,0,0,0,0,0,0,1
2574286,unique,0,0,0,0,0,0,0,1
2574287,unique,0,0,0,0,0,0,0,1
2574288,unique,0,0,0,0,0,0,0,1
2574289,unique,0,0,0,0,0,0,0,1
2574290,unique,0,0,0,0,0,0,0,1
2574291,unique,0,0,0,0,0,0,0,1
2574292,unique,0,0,0,0,0,0,0,1
2574293,unique,0,0,0,0,0,0,0,1
2574294,unique,0,0,0,0,0,0,0,1
2574295,unique,0,0,0,0,0,0,0,1
2574296,unique,0,0,0,0,0,0,0,1
2574297,unique,0,0,0,0,0,0,0,1
2574298,unique,0,0,0,0,0,0,0,1
